year,month,customer,new_cluster,total_purchase_amount,total_transaction_count
2016,2,c3120,0,3850,8
2016,2,c3121,0,922,1
2016,2,c3122,0,2945,2
2016,2,c3123,3,9205,9
2016,2,c3124,3,8643,12
2016,2,c3125,3,10818,13
2016,2,c3126,1,7096,6
2016,2,c3127,1,6290,7
2016,2,c3128,0,3068,3
2016,2,c3129,0,3220,2
2016,2,c3130,0,1890,1
2016,2,c3131,0,1130,1
2016,2,c3132,3,827,1
2016,2,c3133,0,1756,2
2016,2,c3134,0,1978,2
2016,2,c3135,0,656,1
2016,2,c3136,0,3302,2
2016,2,c3137,0,4270,8
2016,2,c3138,0,114,1
2016,2,c3139,0,1092,2
2016,2,c3140,0,5038,6
2016,2,c3141,3,4923,7
2016,2,c3142,0,2580,1
2016,2,c3143,0,4210,3
2016,2,c3144,0,1180,1
2016,2,c3145,0,743,1
2016,2,c3146,0,3460,2
2016,2,c3147,0,3033,2
2016,2,c3148,0,2368,2
2016,2,c3149,0,2045,1
2016,2,c3150,0,1130,1
2016,2,c3151,3,8514,13
2016,2,c3152,0,295,1
2016,2,c3153,1,5100,6
2016,2,c3154,0,1987,1
2016,2,c3155,0,2650,1
2016,2,c3156,0,1987,1
2016,2,c3157,0,2890,1
2016,2,c3158,0,1739,1
2016,2,c3159,3,1958,2
2016,2,c3160,0,1739,1
2016,2,c3161,0,2956,1
2016,2,c3162,0,3430,1
2016,2,c3163,0,2045,1
2016,2,c3164,0,2230,2
2016,2,c3165,0,2348,1
2016,2,c3166,0,646,1
2016,2,c3167,3,3041,2
2016,2,c3168,0,1270,1
2016,2,c3169,0,3099,2
2016,2,c3170,0,2557,2
2016,2,c3171,0,3460,4
2016,2,c3172,3,4160,6
2016,2,c3173,3,3800,8
2016,2,c3174,0,3826,8
2016,2,c3175,0,6498,6
2016,2,c3176,0,3040,2
2016,2,c3177,0,2160,1
2016,2,c3178,3,4630,2
2016,2,c3179,0,1900,1
2016,2,c3180,0,1235,1
2016,2,c3181,0,1500,1
2016,2,c3182,0,817,1
2016,2,c3183,0,1292,2
2016,2,c3184,0,2205,5
2016,2,c3185,0,2870,2
2016,2,c3186,0,1435,1
2016,2,c3187,0,1605,1
2016,2,c3188,0,780,2
2016,2,c3189,0,2166,1
2016,2,c3190,0,1785,1
2016,2,c3191,0,2546,1
2016,2,c3192,0,1860,1
2016,2,c3193,0,1938,1
2016,2,c3194,0,3526,2
2016,2,c3195,0,3156,3
2016,2,c3196,0,1692,1
2016,2,c3197,0,99,1
2016,2,c3198,0,361,1
2016,2,c3199,0,520,2
2016,2,c320,2,7611,3
2016,2,c3200,0,705,2
2016,2,c3201,1,12660,14
2016,2,c3202,2,9460,5
2016,2,c3203,0,1820,1
2016,2,c3204,0,1748,1
2016,2,c3205,0,2527,1
2016,2,c3206,0,638,1
2016,2,c3207,0,780,2
2016,2,c3208,0,750,1
2016,2,c3209,3,4126,7
2016,2,c3210,0,1892,1
2016,2,c3211,0,1587,1
2016,2,c3212,0,1873,2
2016,2,c3213,3,8198,11
2016,2,c3214,0,2635,2
2016,2,c3215,0,5010,6
2016,2,c3216,0,1511,1
2016,2,c3217,0,1388,1
2016,2,c3218,0,4230,5
2016,2,c3219,0,1321,1
2016,2,c3220,0,2776,2
2016,2,c3221,0,2832,2
2016,2,c3222,3,15262,20
2016,2,c3223,3,5835,8
2016,2,c3224,3,3699,3
2016,2,c3225,0,1321,1
2016,2,c3226,0,1845,2
2016,2,c3227,0,4480,5
2016,2,c3228,3,7238,9
2016,2,c3229,0,5257,2
2016,2,c3230,0,5160,6
2016,2,c3231,0,598,1
2016,2,c3232,0,1122,1
2016,2,c3233,3,2890,1
2016,2,c3234,0,2166,1
2016,2,c3235,0,3984,6
2016,2,c3236,0,1805,2
2016,2,c3237,0,1862,2
2016,2,c3238,0,1862,1
2016,2,c3239,0,1778,1
2016,2,c3240,3,7742,15
2016,2,c3241,0,6182,7
2016,2,c3242,0,4430,6
2016,2,c3243,0,2272,1
2016,2,c3244,0,4696,5
2016,2,c3245,3,12889,13
2016,2,c3246,0,2520,2
2016,2,c3247,0,1406,1
2016,2,c334,3,4310,7
2016,2,c358,2,303,1
2016,2,c366,1,8356,8
2016,2,c374,1,3252,2
2016,2,c381,3,2475,2
2016,2,c429,1,5302,6
2016,2,c463,1,3781,3
2016,2,c468,0,1122,1
2016,2,c473,0,1987,1
2016,2,c475,1,4757,8
2016,2,c476,3,6784,8
2016,2,c488,0,1330,1
2016,2,c49,1,4540,6
2016,2,c493,3,4212,9
